Final time =  8760 hours, T (R) in different layers (L):
0 	 	 	 167.8965778
1 	 	 	 179.5959644
2 	 	 	 183.0744417
3 	 	 	 184.8941727
4 	 	 	 190.3653999
5 	 	 	 201.3897769
6 	 	 	 211.2297354
7 	 	 	 219.9368512
8 	 	 	 227.9226024
9 	 	 	 235.2737536
10 	 	 	 242.0984969
11 	 	 	 248.4726882
12 	 	 	 254.4597574
13 	 	 	 260.1158261
14 	 	 	 265.4770890
15 	 	 	 270.5826875
16 	 	 	 275.4578109
17 	 	 	 280.1157382
18 	 	 	 284.5931122
19 	 	 	 288.9047757
