Final time =  8760 hours, T (R) in different layers (L):
0 	 	 	 165.6999416
1 	 	 	 179.6268397
2 	 	 	 183.1765466
3 	 	 	 184.8304544
4 	 	 	 190.3228067
5 	 	 	 201.4191910
6 	 	 	 211.2572129
7 	 	 	 220.0499073
8 	 	 	 228.0591512
9 	 	 	 235.4137192
10 	 	 	 242.2413960
11 	 	 	 248.6148064
12 	 	 	 254.6085085
13 	 	 	 260.2683743
14 	 	 	 265.6368067
15 	 	 	 270.7459705
16 	 	 	 275.6255741
17 	 	 	 280.2981700
18 	 	 	 284.7832302
19 	 	 	 289.0950547
