Final time =  8760 hours, T (R) in different layers (L):
0 	 	 	 192.5433913
1 	 	 	 196.7503540
2 	 	 	 199.8704439
3 	 	 	 201.3349629
4 	 	 	 202.2852285
5 	 	 	 205.2537639
6 	 	 	 212.9938842
7 	 	 	 221.8643725
8 	 	 	 229.9070211
9 	 	 	 237.2826339
10 	 	 	 244.1176561
11 	 	 	 250.4941697
12 	 	 	 256.4828464
13 	 	 	 261.9919575
14 	 	 	 267.2958019
15 	 	 	 272.3736609
16 	 	 	 277.2415813
17 	 	 	 281.9094369
18 	 	 	 286.3947951
19 	 	 	 290.7307950
