Final time =  8760 hours, T (R) in different layers (L):
0 	 	 	 186.7157500
1 	 	 	 190.9691724
2 	 	 	 192.9097169
3 	 	 	 194.0473924
4 	 	 	 198.1414141
5 	 	 	 207.8196839
6 	 	 	 217.9650773
7 	 	 	 227.0315307
8 	 	 	 235.2718368
9 	 	 	 242.8379679
10 	 	 	 249.8497621
11 	 	 	 256.3919850
12 	 	 	 262.5341243
13 	 	 	 268.2019587
14 	 	 	 273.6427438
15 	 	 	 278.8466894
16 	 	 	 283.8275404
17 	 	 	 288.6010723
18 	 	 	 293.1822423
19 	 	 	 297.6199523
