Final time =  8760 hours, T (R) in different layers (L):
0 	 	 	 192.6856453
1 	 	 	 196.8719945
2 	 	 	 200.0675292
3 	 	 	 201.6220344
4 	 	 	 202.5881928
5 	 	 	 205.4272718
6 	 	 	 212.7564447
7 	 	 	 221.6195474
8 	 	 	 229.6486212
9 	 	 	 237.0149449
10 	 	 	 243.8427961
11 	 	 	 250.2121599
12 	 	 	 256.1940507
13 	 	 	 261.6956634
14 	 	 	 266.9939094
15 	 	 	 272.0673369
16 	 	 	 276.9295236
17 	 	 	 281.5928962
18 	 	 	 286.0691977
19 	 	 	 290.4031237
